Booking ID,Status,Passenger status,Passengers,Pickup ID,Dropoff ID,Actual Pickup Time,Actual Dropoff Time,name_pickup,district_pickup,Pickup Latitude,Pickup Longitude,name_dropoff,district_dropoff,Dropoff Latitude,Dropoff Longitude
254678,Validated,Trip completed,1,49,30,2024-09-05 09:14:00,2024-09-05 09:39:00,"Wolfsbuch, Am Schacher",Wolfsbuch,48.97449,11.562987,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
255994,Validated,Trip completed,2,6,30,2024-09-05 10:27:00,2024-09-05 10:35:00,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
255836,Cancelled by client,Cancelled,1,0,31,2024-09-05 10:33:00,2024-09-05 10:44:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
255654,Cancelled by client,Cancelled,1,45,0,2024-09-05 10:53:00,2024-09-05 11:11:00,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,"Kinding, Bahnhof",Kinding,48.992168,11.377365
255657,Validated,Trip completed,2,45,0,2024-09-05 10:51:00,2024-09-05 11:07:00,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,"Kinding, Bahnhof",Kinding,48.992168,11.377365
255918,Validated,Trip completed,1,36,40,2024-09-05 11:26:00,2024-09-05 11:45:00,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
251836,Validated,Trip completed,1,29,50,2024-09-05 11:33:00,2024-09-05 11:55:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612
255838,Cancelled by client,Cancelled,1,31,0,2024-09-05 11:45:00,2024-09-05 11:58:00,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256033,Validated,Trip completed,1,27,0,2024-09-05 11:40:00,2024-09-05 11:51:00,"Beilngries, Hafen",Beilngries,49.041112,11.47124,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256062,Cancelled by client,Cancelled,2,27,0,2024-09-05 11:43:00,2024-09-05 11:58:00,"Beilngries, Hafen",Beilngries,49.041112,11.47124,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256174,Validated,Trip completed,1,50,35,2024-09-05 11:55:00,2024-09-05 12:28:00,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,"Beilngries, Freibad",Beilngries,49.027045,11.473085
256186,Validated,Trip completed,2,27,0,2024-09-05 12:11:00,2024-09-05 12:23:00,"Beilngries, Hafen",Beilngries,49.041112,11.47124,"Kinding, Bahnhof",Kinding,48.992168,11.377365
254681,Validated,Trip completed,1,30,49,2024-09-05 12:26:00,2024-09-05 12:42:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Wolfsbuch, Am Schacher",Wolfsbuch,48.97449,11.562987
256108,Validated,Trip completed,4,19,38,2024-09-05 12:24:00,2024-09-05 12:33:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283
256247,Validated,Trip completed,1,27,0,2024-09-05 12:51:00,2024-09-05 13:29:00,"Beilngries, Hafen",Beilngries,49.041112,11.47124,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256111,Validated,Trip completed,3,0,27,2024-09-05 12:58:00,2024-09-05 13:10:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Hafen",Beilngries,49.041112,11.47124
256037,Cancelled by client,Cancelled,1,30,0,2024-09-05 13:11:00,2024-09-05 13:25:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256073,Validated,Trip completed,1,41,21,2024-09-05 13:08:00,2024-09-05 13:18:00,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793
256195,Validated,Trip completed,1,19,0,2024-09-05 13:19:00,2024-09-05 13:29:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256191,Cancelled by client,Cancelled,1,27,0,2024-09-05 13:14:00,2024-09-05 13:44:00,"Beilngries, Hafen",Beilngries,49.041112,11.47124,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256245,Cancelled by client,Cancelled,1,27,0,2024-09-05 13:15:00,2024-09-05 13:45:00,"Beilngries, Hafen",Beilngries,49.041112,11.47124,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256181,Validated,Trip completed,1,22,0,2024-09-05 13:16:00,2024-09-05 13:45:00,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256168,Validated,Trip completed,1,40,4,2024-09-05 13:28:00,2024-09-05 13:40:00,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,"Kinding, Marktplatz",Kinding,49.000562,11.38279
256251,Validated,Trip completed,1,40,17,2024-09-05 13:28:00,2024-09-05 14:00:00,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213
256265,Validated,Trip completed,1,0,28,2024-09-05 13:38:00,2024-09-05 13:58:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075
256129,Cancelled by client,Cancelled,1,0,57,2024-09-05 13:45:00,2024-09-05 14:19:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Leising, ABG Tagungszentrum",Kottingwörth,49.02628,11.503385
256135,Cancelled by driver,Cancelled,1,0,31,2024-09-05 13:45:00,2024-09-05 14:07:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
256220,Cancelled by driver,Cancelled,1,0,27,2024-09-05 13:45:00,2024-09-05 14:00:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Hafen",Beilngries,49.041112,11.47124
255848,Cancelled by client,Cancelled,2,44,35,2024-09-05 14:00:00,2024-09-05 14:15:00,"Aschbuch, Altenzeller Weg",Aschbuch,48.98216,11.494917,"Beilngries, Freibad",Beilngries,49.027045,11.473085
255995,Cancelled by client,Cancelled,2,30,6,2024-09-05 14:00:00,2024-09-05 14:14:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473
256024,Cancelled by client,Cancelled,1,40,0,2024-09-05 14:05:00,2024-09-05 14:46:00,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,"Kinding, Bahnhof",Kinding,48.992168,11.377365
242999,Validated,Trip completed,1,8,67,2024-09-05 14:17:00,2024-09-05 14:22:00,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,Kaldorf,Wiesenhofen,49.048472,11.431715
256015,Validated,Trip completed,1,8,22,2024-09-05 14:17:00,2024-09-05 14:42:00,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163
256278,Validated,Trip completed,2,30,6,2024-09-05 14:13:00,2024-09-05 14:24:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473
255776,Validated,Trip completed,1,19,15,2024-09-05 14:13:00,2024-09-05 14:19:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488
255569,Cancelled by driver,Cancelled,3,25,50,2024-09-05 14:41:00,2024-09-05 14:55:00,"Beilngries, Ottmaringer Straße",Beilngries,49.038975,11.480128,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612
256126,Validated,Trip completed,2,11,0,2024-09-05 14:55:00,2024-09-05 15:04:00,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,"Kinding, Bahnhof",Kinding,48.992168,11.377365
255888,Cancelled by client,Cancelled,1,50,28,2024-09-05 14:55:00,2024-09-05 15:19:00,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075
256139,Cancelled by client,Cancelled,1,31,0,2024-09-05 15:01:00,2024-09-05 15:15:00,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,"Kinding, Bahnhof",Kinding,48.992168,11.377365
255125,Cancelled by driver,Cancelled,1,40,64,2024-09-05 15:07:00,2024-09-05 15:28:00,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142
254405,Validated,Trip completed,1,8,31,2024-09-05 15:28:00,2024-09-05 15:37:00,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
256297,Validated,Trip completed,1,29,0,2024-09-05 15:29:00,2024-09-05 15:50:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256032,Validated,Trip completed,1,8,1,2024-09-05 15:40:00,2024-09-05 15:47:00,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,"Enkering, Maibaum",Enkering,48.992498,11.363953
256063,Validated,Trip completed,1,6,30,2024-09-05 15:56:00,2024-09-05 16:06:00,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
256291,Validated,Trip completed,1,0,31,2024-09-05 15:53:00,2024-09-05 16:15:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
256344,Validated,Trip completed,1,0,57,2024-09-05 15:53:00,2024-09-05 16:16:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Leising, ABG Tagungszentrum",Kottingwörth,49.02628,11.503385
256354,Cancelled by driver,Cancelled,1,0,19,2024-09-05 15:53:00,2024-09-05 16:16:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
246904,Validated,Trip completed,1,31,4,2024-09-05 16:15:00,2024-09-05 16:24:00,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,"Kinding, Marktplatz",Kinding,49.000562,11.38279
252890,Cancelled by client,Cancelled,1,29,0,2024-09-05 16:19:00,2024-09-05 16:34:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Kinding, Bahnhof",Kinding,48.992168,11.377365
255889,Validated,Trip completed,1,28,50,2024-09-05 16:11:00,2024-09-05 16:27:00,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612
255698,Validated,Trip completed,1,38,29,2024-09-05 16:34:00,2024-09-05 16:40:00,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,"Beilngries, Rathaus",Beilngries,49.035103,11.474083
245198,Validated,Trip completed,1,8,20,2024-09-05 16:50:00,2024-09-05 17:00:00,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,"Beilngries, ZOB",Beilngries,49.032173,11.476295
256091,Validated,Trip completed,1,8,66,2024-09-05 16:45:00,2024-09-05 16:48:00,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738
252968,Cancelled by client,Cancelled,1,30,49,2024-09-05 17:01:00,2024-09-05 17:17:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Wolfsbuch, Am Schacher",Wolfsbuch,48.97449,11.562987
249399,Validated,Trip completed,1,0,40,2024-09-05 16:58:00,2024-09-05 17:12:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
253705,Validated,Trip completed,1,0,47,2024-09-05 16:58:00,2024-09-05 17:23:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,Kirchbuch,Kirchbuch,48.965578,11.50951
255227,Validated,Trip completed,1,0,64,2024-09-05 16:58:00,2024-09-05 17:43:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142
256294,Validated,Trip completed,1,31,0,2024-09-05 17:15:00,2024-09-05 17:25:00,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256290,Validated,Trip completed,1,33,0,2024-09-05 17:15:00,2024-09-05 17:25:00,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,"Kinding, Bahnhof",Kinding,48.992168,11.377365
255695,Cancelled by client,Cancelled,1,41,21,2024-09-05 17:22:00,2024-09-05 17:41:00,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793
256121,Validated,Trip completed,1,41,19,2024-09-05 17:17:00,2024-09-05 17:39:00,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
256353,Cancelled by driver,Cancelled,1,0,6,2024-09-05 17:25:00,2024-09-05 17:38:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473
256074,Cancelled by client,Cancelled,1,33,40,2024-09-05 17:31:00,2024-09-05 17:43:00,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
256428,Cancelled by driver,Cancelled,1,17,40,2024-09-05 17:52:00,2024-09-05 18:08:00,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
256292,Cancelled by client,Cancelled,1,33,0,2024-09-05 18:18:00,2024-09-05 18:31:00,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,"Kinding, Bahnhof",Kinding,48.992168,11.377365
254637,Validated,Trip completed,1,0,11,2024-09-05 18:25:00,2024-09-05 18:35:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705
256415,Validated,Trip completed,1,0,29,2024-09-05 18:25:00,2024-09-05 18:48:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Rathaus",Beilngries,49.035103,11.474083
255834,Validated,Trip completed,2,17,45,2024-09-05 18:46:00,2024-09-05 19:01:00,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803
256410,Validated,Trip completed,1,17,44,2024-09-05 18:46:00,2024-09-05 19:02:00,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,"Aschbuch, Altenzeller Weg",Aschbuch,48.98216,11.494917
255471,Cancelled by client,Cancelled,1,6,21,2024-09-05 19:10:00,2024-09-05 19:19:00,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793
256293,Cancelled by client,Cancelled,1,33,0,2024-09-05 19:18:00,2024-09-05 19:33:00,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256419,Validated,Trip completed,3,0,19,2024-09-05 19:32:00,2024-09-05 19:44:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
256447,Validated,Trip completed,1,0,27,2024-09-05 19:32:00,2024-09-05 19:47:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Hafen",Beilngries,49.041112,11.47124
245970,Validated,Trip completed,1,0,22,2024-09-05 20:00:00,2024-09-05 20:16:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163
256414,Cancelled by client,Cancelled,7,1,31,2024-09-05 20:06:00,2024-09-05 20:18:00,"Enkering, Maibaum",Enkering,48.992498,11.363953,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
256512,Validated,Trip completed,1,5,19,2024-09-05 20:02:00,2024-09-05 20:15:00,"Kinding, Schule",Kinding,49.000012,11.38727,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
256128,Validated,Trip completed,2,19,64,2024-09-05 20:15:00,2024-09-05 20:21:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142
256026,Cancelled by client,Cancelled,1,35,40,2024-09-05 20:14:00,2024-09-05 20:24:00,"Beilngries, Freibad",Beilngries,49.027045,11.473085,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
256075,Cancelled by client,Cancelled,1,35,40,2024-09-05 20:14:00,2024-09-05 20:24:00,"Beilngries, Freibad",Beilngries,49.027045,11.473085,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
242944,Cancelled by client,Cancelled,1,0,18,2024-09-05 20:45:00,2024-09-05 21:06:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Utzmuehlweg",Beilngries,49.039483,11.467702
255070,Validated,Trip completed,1,0,36,2024-09-05 20:41:00,2024-09-05 20:57:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735
256194,Validated,Trip completed,1,0,27,2024-09-05 20:41:00,2024-09-05 21:02:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Hafen",Beilngries,49.041112,11.47124
256366,Validated,Trip completed,3,0,19,2024-09-05 20:41:00,2024-09-05 21:01:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
254138,Cancelled by client,Cancelled,1,27,64,2024-09-05 21:06:00,2024-09-05 21:13:00,"Beilngries, Hafen",Beilngries,49.041112,11.47124,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142
252914,Validated,Trip completed,1,33,15,2024-09-05 21:11:00,2024-09-05 21:31:00,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488
256189,Validated,Trip completed,3,32,7,2024-09-05 21:17:00,2024-09-05 21:27:00,"Beilngries, Gaisbergweg",Beilngries,49.0349,11.459232,"Haunstetten, Kuehlerstrasse",Haunstetten,49.016552,11.413603
254565,Validated,Trip completed,1,29,38,2024-09-05 21:35:00,2024-09-05 21:40:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283
254566,Cancelled by client,Cancelled,1,29,38,2024-09-05 22:14:00,2024-09-05 22:24:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283
256459,Validated,Trip completed,1,22,8,2024-09-06 05:16:00,2024-09-06 05:28:00,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733
242997,Validated,Trip completed,1,67,8,2024-09-06 05:23:00,2024-09-06 05:28:00,Kaldorf,Wiesenhofen,49.048472,11.431715,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733
256496,Validated,Trip completed,1,15,19,2024-09-06 05:34:00,2024-09-06 05:38:00,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982
243198,Cancelled by client,Cancelled,1,1,8,2024-09-06 05:36:00,2024-09-06 05:45:00,"Enkering, Maibaum",Enkering,48.992498,11.363953,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733
256655,Validated,Trip completed,2,0,66,2024-09-06 05:49:00,2024-09-06 06:24:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738
244950,Validated,Trip completed,1,59,8,2024-09-06 06:09:00,2024-09-06 06:24:00,"Kevenhuell, Kirche",Leising,49.058008,11.516585,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733
249401,Cancelled by client,Cancelled,1,40,0,2024-09-06 06:39:00,2024-09-06 06:55:00,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,"Kinding, Bahnhof",Kinding,48.992168,11.377365
246899,Validated,Trip completed,1,4,31,2024-09-06 06:46:00,2024-09-06 07:01:00,"Kinding, Marktplatz",Kinding,49.000562,11.38279,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
245199,Validated,Trip completed,1,20,8,2024-09-06 07:01:00,2024-09-06 07:11:00,"Beilngries, ZOB",Beilngries,49.032173,11.476295,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733
256531,Validated,Trip completed,3,15,29,2024-09-06 07:19:00,2024-09-06 07:24:00,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,"Beilngries, Rathaus",Beilngries,49.035103,11.474083
251832,Validated,Trip completed,1,50,29,2024-09-06 07:43:00,2024-09-06 07:58:00,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,"Beilngries, Rathaus",Beilngries,49.035103,11.474083
245905,Validated,Trip completed,1,22,0,2024-09-06 07:55:00,2024-09-06 08:08:00,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256475,Validated,Trip completed,1,53,21,2024-09-06 07:48:00,2024-09-06 07:56:00,Amtmannsdorf,Amtmannsdorf,48.998413,11.530053,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793
256022,Cancelled by client,Cancelled,2,0,66,2024-09-06 08:12:00,2024-09-06 08:29:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738
256648,Validated,Trip completed,1,3,31,2024-09-06 08:19:00,2024-09-06 08:27:00,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885
256587,Validated,Trip completed,1,29,62,2024-09-06 08:31:00,2024-09-06 08:36:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,Goesselthal,Oberndorf,49.054378,11.463912
256383,Cancelled by client,Cancelled,1,45,0,2024-09-06 08:45:00,2024-09-06 09:09:00,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256322,Cancelled by client,Cancelled,1,63,1,2024-09-06 08:49:00,2024-09-06 09:09:00,Biberbach,Gösselthal,49.058095,11.451557,"Enkering, Maibaum",Enkering,48.992498,11.363953
256579,Validated,Trip completed,1,19,0,2024-09-06 08:47:00,2024-09-06 08:56:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,"Kinding, Bahnhof",Kinding,48.992168,11.377365
253209,Cancelled by client,Cancelled,1,21,0,2024-09-06 08:54:00,2024-09-06 09:09:00,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256639,Cancelled by client,Cancelled,1,6,0,2024-09-06 09:02:00,2024-09-06 09:11:00,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256309,Validated,Trip completed,1,59,30,2024-09-06 09:19:00,2024-09-06 09:25:00,"Kevenhuell, Kirche",Leising,49.058008,11.516585,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632
256588,Validated,Trip completed,1,62,29,2024-09-06 10:10:00,2024-09-06 10:14:00,Goesselthal,Oberndorf,49.054378,11.463912,"Beilngries, Rathaus",Beilngries,49.035103,11.474083
256686,Validated,Trip completed,1,19,53,2024-09-06 10:47:00,2024-09-06 10:54:00,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,Amtmannsdorf,Amtmannsdorf,48.998413,11.530053
255106,Cancelled by client,Cancelled,2,11,0,2024-09-06 10:59:00,2024-09-06 11:10:00,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256034,Cancelled by client,Cancelled,1,3,21,2024-09-06 11:06:00,2024-09-06 11:34:00,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793
256570,Validated,Trip completed,1,40,17,2024-09-06 11:08:00,2024-09-06 11:31:00,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213
256615,Cancelled by client,Cancelled,1,29,0,2024-09-06 11:24:00,2024-09-06 11:44:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256683,Validated,Trip completed,1,29,0,2024-09-06 11:26:00,2024-09-06 11:43:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Kinding, Bahnhof",Kinding,48.992168,11.377365
256370,Validated,Trip completed,3,27,0,2024-09-06 11:28:00,2024-09-06 11:43:00,"Beilngries, Hafen",Beilngries,49.041112,11.47124,"Kinding, Bahnhof",Kinding,48.992168,11.377365
251837,Validated,Trip completed,1,29,50,2024-09-06 11:31:00,2024-09-06 11:46:00,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612
256575,Validated,Trip completed,1,10,6,2024-09-06 11:36:00,2024-09-06 11:52:00,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473
251316,Validated,Trip completed,1,30,41,2024-09-06 12:00:00,2024-09-06 12:09:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578
254682,Validated,Trip completed,1,30,49,2024-09-06 12:00:00,2024-09-06 12:20:00,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,"Wolfsbuch, Am Schacher",Wolfsbuch,48.97449,11.562987
256120,Cancelled by client,Cancelled,1,33,40,2024-09-06 12:18:00,2024-09-06 12:31:00,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103
256114,Validated,Trip completed,1,31,4,2024-09-06 12:10:00,2024-09-06 12:20:00,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,"Kinding, Marktplatz",Kinding,49.000562,11.38279
256642,Validated,Trip completed,1,0,43,2024-09-06 12:30:00,2024-09-06 13:04:00,"Kinding, Bahnhof",Kinding,48.992168,11.377365,"Grampersdorf, Gewerbegebiet",Grampersdorf,48.976818,11.478615
